"date","line","station_name","get_in","get_off"
"1515",20170603,"중앙선","망우",8733,8360
"1516",20170603,"중앙선","양원",1743,1774
"1517",20170603,"중앙선","구리",14046,14440
"1518",20170603,"중앙선","도농",8310,7390
"1519",20170603,"4호선","동대문역사문화공원",24113,21133
"1520",20170603,"4호선","충무로",23803,24162
"1521",20170603,"4호선","명동",39540,44558
"1522",20170603,"4호선","회현(남대문시장)",32760,33977
"1523",20170603,"4호선","서울역",10110,23215
"1524",20170603,"4호선","숙대입구(갈월)",13296,12390
"1525",20170603,"4호선","삼각지",3860,5796
"1526",20170603,"4호선","신용산",10001,10914
"1527",20170603,"4호선","이촌(국립중앙박물관)",10207,11214
"1528",20170603,"4호선","동작(현충원)",2925,3392
"1529",20170603,"4호선","총신대입구(이수)",19688,22013
"1530",20170603,"4호선","사당",26500,24466
"1531",20170603,"4호선","남태령",4325,902
"1532",20170603,"5호선","방화",6388,5893
"1533",20170603,"5호선","개화산",4790,4594
"1534",20170603,"5호선","김포공항",7694,7088
"1535",20170603,"5호선","송정",8425,8445
"1536",20170603,"5호선","마곡",4377,3891
"1537",20170603,"5호선","발산",14658,14571
"1538",20170603,"5호선","우장산",12919,12359
"1539",20170603,"5호선","화곡",25764,23671
"1540",20170603,"5호선","까치산",26487,24617
"1541",20170603,"5호선","신정(은행정)",11768,9580
"1542",20170603,"5호선","목동",15943,15840
"1543",20170603,"경춘선","춘천",3112,2800
"1544",20170603,"공항철도 1호선","서울역",12417,11202
"1545",20170603,"공항철도 1호선","공덕",1463,1788
"1546",20170603,"공항철도 1호선","홍대입구",11137,10966
"1547",20170603,"공항철도 1호선","디지털미디어시티",7987,7253
"1548",20170603,"공항철도 1호선","김포공항",10121,5936
"1549",20170603,"공항철도 1호선","계양",9744,8818
"1550",20170603,"공항철도 1호선","검암",8034,8471
"1551",20170603,"공항철도 1호선","청라국제도시",4258,4151
"1552",20170603,"공항철도 1호선","운서",5984,5915
"1553",20170603,"공항철도 1호선","공항화물청사",1801,1929
"1554",20170603,"공항철도 1호선","인천국제공항",16844,15932
"1555",20170603,"공항철도 1호선","영종",2034,1935
"1556",20170603,"과천선","선바위",7852,6264
"1557",20170603,"과천선","경마공원",15329,15751
"1558",20170603,"과천선","대공원",14951,15851
"1559",20170603,"과천선","과천",4835,3560
"1560",20170603,"과천선","정부과천청사",8316,7235
"1561",20170603,"과천선","인덕원",23336,21206
"1562",20170603,"과천선","평촌",13003,12662
"1563",20170603,"과천선","범계",28736,28300
"1564",20170603,"분당선","선릉",4485,9790
"1565",20170603,"분당선","한티",13713,13404
"1566",20170603,"분당선","도곡",5581,5408
"1567",20170603,"분당선","구룡",1875,1757
"1568",20170603,"분당선","개포동",3140,3027
"1569",20170603,"분당선","대모산입구",2583,2393
"1570",20170603,"분당선","수서",11932,12400
"1571",20170603,"분당선","수원",10557,6317
"1572",20170603,"5호선","굽은다리(강동구민회관앞)",8715,8063
"1573",20170603,"5호선","명일",7345,7024
"1574",20170603,"5호선","고덕",8205,7918
"1575",20170603,"5호선","상일동",9447,8264
"1576",20170603,"5호선","둔촌동",11267,11000
"1577",20170603,"5호선","올림픽공원(한국체대)",10163,10181
"1578",20170603,"5호선","방이",6358,6107
"1579",20170603,"5호선","오금",2686,2612
"1580",20170603,"5호선","개롱",5586,5498
"1581",20170603,"5호선","거여",5734,5163
"1582",20170603,"5호선","마천",4907,5091
"1583",20170603,"6호선","응암",16048,15070
"1584",20170603,"6호선","역촌",3406,3907
"1585",20170603,"6호선","불광",5811,5234
"1586",20170603,"6호선","독바위",2494,2935
"1587",20170603,"6호선","구산",7100,5110
"1588",20170603,"6호선","새절(신사)",11709,10855
"1589",20170603,"6호선","증산(명지대앞)",9558,8777
"1590",20170603,"6호선","디지털미디어시티",11309,11306
"1591",20170603,"6호선","월드컵경기장(성산)",36663,41087
"1592",20170603,"6호선","마포구청",11801,10063
"1593",20170603,"6호선","망원",13101,14273
"1594",20170603,"6호선","합정",16458,14820
"1595",20170603,"6호선","상수",12207,14901
"1596",20170603,"6호선","광흥창(서강)",7275,6746
"1597",20170603,"6호선","대흥(서강대앞)",6826,6915
"1598",20170603,"6호선","공덕",12847,12292
"1599",20170603,"6호선","효창공원앞",6058,5505
"1600",20170603,"6호선","삼각지",8888,6048
"1601",20170603,"6호선","녹사평(용산구청)",10336,12100
"1602",20170603,"6호선","이태원",22815,30342
"1603",20170603,"6호선","한강진",7502,9342
"1604",20170603,"6호선","버티고개",1975,1963
"1605",20170603,"6호선","약수",2912,2748
"1606",20170603,"6호선","청구",3077,3176
"1607",20170603,"수인선","인하대",5173,4721
"1608",20170603,"수인선","숭의",3012,2755
"1609",20170603,"수인선","신포",1911,2035
"1610",20170603,"수인선","인천",1813,2923
"1611",20170603,"안산선","산본",17513,18482
"1612",20170603,"안산선","대야미",4167,3535
"1613",20170603,"안산선","반월",5013,4256
"1614",20170603,"안산선","상록수",20218,19022
"1615",20170603,"안산선","한대앞",9183,8664
"1616",20170603,"안산선","중앙",18787,19904
"1617",20170603,"안산선","고잔",9076,9200
"1618",20170603,"안산선","초지",3623,2962
"1619",20170603,"안산선","안산",16147,16138
"1620",20170603,"안산선","신길온천",1921,1713
"1621",20170603,"안산선","정왕",8822,8665
"1622",20170603,"안산선","오이도",9978,9886
"1623",20170603,"안산선","수리산",3957,3511
"1624",20170603,"일산선","원흥",6759,5739
"1625",20170603,"일산선","삼송",12475,11533
"1626",20170603,"일산선","원당",10955,10240
"1627",20170603,"일산선","화정",18622,19345
"1628",20170603,"일산선","대곡",1504,1277
"1629",20170603,"일산선","백석",11043,11129
"1630",20170603,"일산선","마두",7273,7428
"1631",20170603,"일산선","정발산",10929,11930
"1632",20170603,"일산선","주엽",9005,8773
"1633",20170603,"일산선","대화",12869,10486
"1634",20170603,"장항선","봉명",1284,1197
"1635",20170603,"장항선","쌍용(나사렛대)",2403,2116
"1636",20170603,"6호선","신당",7953,6606
"1637",20170603,"6호선","동묘앞",9995,9290
"1638",20170603,"6호선","창신",2663,2088
"1639",20170603,"6호선","보문",7289,6412
"1640",20170603,"6호선","안암(고대병원앞)",13342,11654
"1641",20170603,"6호선","고려대(종암)",8245,8304
"1642",20170603,"6호선","월곡(동덕여대)",10172,9655
"1643",20170603,"6호선","상월곡(한국과학기술연구원)",4918,4212
"1644",20170603,"6호선","돌곶이",8335,7549
"1645",20170603,"6호선","석계",11305,11403
"1646",20170603,"6호선","태릉입구",4954,5772
"1647",20170603,"6호선","화랑대(서울여대입구)",11176,8432
"1648",20170603,"6호선","봉화산(서울의료원)",7565,6890
"1649",20170603,"7호선","장암",2055,1283
"1650",20170603,"7호선","도봉산",8783,11322
"1651",20170603,"7호선","수락산",13552,12575
"1652",20170603,"7호선","마들",10577,9255
"1653",20170603,"7호선","노원",19532,21321
"1654",20170603,"7호선","중계",13143,11624
"1655",20170603,"7호선","하계",18124,17007
"1656",20170603,"7호선","공릉(서울과학기술대)",10858,10582
"1657",20170603,"중앙선","양정",902,758
"1658",20170603,"중앙선","덕소",6492,6426
"1659",20170603,"중앙선","도심",2469,2091
"1660",20170603,"중앙선","팔당",2111,2254
"1661",20170603,"중앙선","운길산",1606,1675
"1662",20170603,"중앙선","양수",2909,3051
"1663",20170603,"중앙선","신원",471,341
"1664",20170603,"중앙선","국수",976,1027
"1665",20170603,"중앙선","아신",882,891
"1666",20170603,"중앙선","오빈",438,461
"1667",20170603,"중앙선","양평",5555,5861
"1668",20170603,"중앙선","원덕",630,634
"1669",20170603,"중앙선","용문",4102,4634
"1670",20170603,"중앙선","지평",46,44
"1671",20170603,"5호선","오목교(목동운동장앞)",22681,23553
"1672",20170603,"5호선","양평",3913,3677
"1673",20170603,"5호선","영등포구청",2213,2252
"1674",20170603,"5호선","영등포시장",8234,9195
"1675",20170603,"5호선","신길",2354,2644
"1676",20170603,"5호선","여의도",11764,14488
"1677",20170603,"5호선","여의나루",19637,20590
"1678",20170603,"5호선","마포",9305,9373
"1679",20170603,"5호선","공덕",8968,8915
"1680",20170603,"5호선","애오개",5012,4774
"1681",20170603,"5호선","충정로(경기대입구)",2830,2671
"1682",20170603,"5호선","서대문",10409,10098
"1683",20170603,"5호선","광화문(세종문화회관)",25346,25850
"1684",20170603,"5호선","종로3가",13098,13781
"1685",20170603,"5호선","을지로4가",3866,4487
"1686",20170603,"5호선","동대문역사문화공원",1504,1962
"1687",20170603,"5호선","청구",3410,2921
"1688",20170603,"5호선","신금호",5205,5087
"1689",20170603,"5호선","행당",6845,5766
"1690",20170603,"5호선","왕십리(성동구청)",4654,6016
"1691",20170603,"5호선","마장",4964,4723
"1692",20170603,"5호선","답십리",13316,11971
"1693",20170603,"5호선","장한평",14158,13840
"1694",20170603,"5호선","군자(능동)",9688,12935
"1695",20170603,"5호선","아차산(어린이대공원후문)",15050,14161
"1696",20170603,"5호선","광나루(장신대)",12787,11696
"1697",20170603,"5호선","천호(풍납토성)",21031,21691
"1698",20170603,"5호선","강동",18068,15801
"1699",20170603,"5호선","길동",6640,6715
"1700",20170604,"7호선","신풍",8820,8408
"1701",20170604,"7호선","대림(구로구청)",12556,11173
"1702",20170604,"7호선","남구로",10652,10095
"1703",20170604,"7호선","가산디지털단지",14131,12942
"1704",20170604,"7호선","철산",15371,15010
"1705",20170604,"7호선","광명사거리",18520,18127
"1706",20170604,"7호선","천왕",4929,4704
"1707",20170604,"7호선","온수(성공회대입구)",5540,5582
"1708",20170604,"7호선","까치울",5118,4966
"1709",20170604,"7호선","부천종합운동장",3610,3355
"1710",20170604,"7호선","춘의",5506,5378
"1711",20170604,"7호선","신중동",8516,8035
"1712",20170604,"7호선","부천시청",8136,7867
"1713",20170604,"7호선","상동",9577,9614
"1714",20170604,"7호선","삼산체육관",3194,2889
"1715",20170604,"7호선","굴포천",5741,5836
"1716",20170604,"7호선","부평구청",6785,5342
"1717",20170604,"8호선","암사",10417,9615
"1718",20170604,"8호선","천호(풍납토성)",12906,14306
"1719",20170604,"8호선","강동구청",5572,5748
"1720",20170604,"8호선","몽촌토성(평화의문)",4922,4975
"1721",20170604,"8호선","잠실(송파구청)",10647,11872
"1722",20170604,"8호선","석촌",4992,5170
"1723",20170604,"8호선","송파",3046,3019
"1724",20170604,"8호선","가락시장",3594,4538
"1725",20170604,"8호선","문정",4437,4371
"1726",20170604,"8호선","장지",12580,12573
"1727",20170604,"8호선","복정",6135,5132
"1728",20170604,"8호선","산성",4917,4948
"1729",20170604,"8호선","남한산성입구(성남법원.검찰청)",8643,8090
"1730",20170604,"8호선","단대오거리",7584,7205
"1731",20170604,"8호선","신흥",3831,3888
"1732",20170604,"8호선","수진",4229,3906
"1733",20170604,"8호선","모란",5351,4350
"1734",20170604,"9호선","개화",3374,2669
"1735",20170604,"9호선","김포공항",7799,10588
"1736",20170604,"6호선","동묘앞",7744,7375
"1737",20170604,"6호선","창신",1956,1758
"1738",20170604,"6호선","보문",5384,5026
"1739",20170604,"6호선","안암(고대병원앞)",9138,9078
"1740",20170604,"6호선","고려대(종암)",5670,5783
"1741",20170604,"6호선","월곡(동덕여대)",7151,7021
"1742",20170604,"6호선","상월곡(한국과학기술연구원)",3780,3511
"1743",20170604,"6호선","돌곶이",5961,5569
"1744",20170604,"6호선","석계",8119,8127
"1745",20170604,"6호선","태릉입구",3399,4115
"1746",20170604,"6호선","화랑대(서울여대입구)",6954,6481
"1747",20170604,"6호선","봉화산(서울의료원)",5462,5318
"1748",20170604,"7호선","장암",1681,1077
"1749",20170604,"7호선","도봉산",7604,10737
"1750",20170604,"7호선","수락산",10583,10090
"1751",20170604,"7호선","마들",6889,6392
"1752",20170604,"7호선","노원",14310,14902
"1753",20170604,"7호선","중계",9894,9318
"1754",20170604,"경강선","판교",1920,1918
"1755",20170604,"경강선","이매",1317,712
"1756",20170604,"경강선","삼동",756,684
"1757",20170604,"경강선","경기광주",3449,3547
"1758",20170604,"경강선","초월",1526,1422
"1759",20170604,"경강선","곤지암",1687,1616
"1760",20170604,"경강선","신둔도예촌",762,863
"1761",20170604,"경강선","이천",2082,2238
"1762",20170604,"경강선","부발",1178,1374
"1763",20170604,"경강선","세종대왕릉",337,339
"1764",20170604,"경강선","여주",2436,2274
"1765",20170604,"경부선","서울역",6258,671
"1766",20170604,"경부선","남영",6404,6995
"1767",20170604,"경부선","용산",37428,34846
"1768",20170604,"경부선","노량진",12448,11307
"1769",20170604,"경부선","대방",9332,9269
"1770",20170604,"경부선","영등포",45604,43288
"1771",20170604,"경부선","신도림",2758,2944
"1772",20170604,"경부선","신길",6809,5580
"1773",20170604,"경부선","구로",14569,15090
"1774",20170604,"경부선","가산디지털단지",6456,8130
"1775",20170604,"경부선","금천구청",7831,7386
"1776",20170604,"경부선","석수",7432,7144
"1777",20170604,"경부선","관악",7136,6595
"1778",20170604,"경부선","안양",20359,19404
"1779",20170604,"경부선","명학",5022,4820
"1780",20170604,"경부선","금정",18932,18976
"1781",20170604,"경부선","군포",4403,4013
"1782",20170604,"경부선","의왕",5209,5166
"1783",20170604,"경부선","성균관대",10129,10670
"1784",20170604,"경부선","화서",5535,5517
"1785",20170604,"경부선","수원",42756,43810
"1786",20170604,"경부선","독산",7683,7710
"1787",20170604,"경부선","세류",3637,3691
"1788",20170604,"경부선","병점",10481,11790
"1789",20170604,"경부선","세마",1896,1721
"1790",20170604,"7호선","하계",13806,13157
"1791",20170604,"7호선","공릉(서울과학기술대)",8058,8233
"1792",20170604,"7호선","태릉입구",6082,5817
"1793",20170604,"7호선","먹골",6967,6827
"1794",20170604,"7호선","중화",7274,6902
"1795",20170604,"7호선","상봉(시외버스터미널)",12446,11623
"1796",20170604,"7호선","면목",9830,9732
"1797",20170604,"7호선","사가정",11085,10670
"1798",20170604,"7호선","용마산",4066,4385
"1799",20170604,"7호선","중곡",6348,5940
"1800",20170604,"7호선","군자(능동)",9846,5697
"1801",20170604,"7호선","어린이대공원(세종대)",12682,13342
"1802",20170604,"7호선","건대입구",12303,13436
"1803",20170604,"7호선","뚝섬유원지",11582,11333
"1804",20170604,"7호선","청담",9595,10549
"1805",20170604,"7호선","강남구청",7027,7430
"1806",20170604,"7호선","학동",8508,8933
"1807",20170604,"7호선","논현",8034,8270
"1808",20170604,"7호선","반포",3648,3796
"1809",20170604,"7호선","고속터미널",19091,14613
"1810",20170604,"7호선","내방",6057,6163
"1811",20170604,"7호선","이수",10609,10270
"1812",20170604,"7호선","남성",6760,6705
"1813",20170604,"7호선","숭실대입구(살피재)",8092,8685
"1814",20170604,"7호선","상도",6939,6820
"1815",20170604,"7호선","장승배기",7026,6839
"1816",20170604,"7호선","신대방삼거리",9795,9507
"1817",20170604,"7호선","보라매",5321,5264
"1818",20170604,"경원선","도봉",4591,4307
"1819",20170604,"경원선","도봉산",10650,7620
"1820",20170604,"경원선","망월사",5903,6287
"1821",20170604,"경원선","회룡",9124,9153
"1822",20170604,"경원선","의정부",20278,21215
"1823",20170604,"경원선","가능",5587,4998
"1824",20170604,"경원선","녹양",3654,3456
"1825",20170604,"경원선","양주",7227,6881
"1826",20170604,"경원선","덕계",1646,1496
"1827",20170604,"경원선","덕정",5120,5370
"1828",20170604,"경원선","지행",5933,5762
"1829",20170604,"경원선","동두천중앙",3238,3088
"1830",20170604,"경원선","보산",1664,1897
"1831",20170604,"경원선","동두천",1680,2452
"1832",20170604,"경원선","소요산",8173,7013
"1833",20170604,"경의선","서울역",1460,1206
"1834",20170604,"경의선","신촌",491,449
"1835",20170604,"경의선","효창공원앞",1301,1414
"1836",20170604,"경의선","공덕",1573,1506
"1837",20170604,"경의선","서강대",1663,1721
"1838",20170604,"경의선","홍대입구",1626,2329
"1839",20170604,"경의선","가좌",3178,3096
"1840",20170604,"경의선","디지털미디어시티",1750,1577
"1841",20170604,"경의선","수색",1187,1237
"1842",20170604,"경의선","화전",1599,1777
"1843",20170604,"경의선","강매",1506,1362
"1844",20170604,"경의선","행신",5071,4692
"1845",20170604,"경의선","능곡",2755,2617
"1846",20170604,"경의선","곡산",425,424
"1847",20170604,"경의선","백마",4099,3891
"1848",20170604,"경의선","풍산",3324,3232
"1849",20170604,"경의선","일산",5687,5370
"1850",20170604,"경의선","탄현",5003,4661
"1851",20170604,"경의선","야당",2484,2382
"1852",20170604,"경의선","운정",3252,3070
"1853",20170604,"경의선","금릉",3542,3555
"1854",20170604,"9호선","공항시장",2081,2311
"1855",20170604,"9호선","신방화",5039,5040
"1856",20170604,"9호선","마곡나루",2415,2395
"1857",20170604,"9호선","양천향교",4208,4448
"1858",20170604,"9호선","가양",13665,13194
"1859",20170604,"9호선","증미",3654,3665
"1860",20170604,"9호선","등촌",5412,5375
"1861",20170604,"9호선","염창",9710,9165
"1862",20170604,"9호선","신목동",2139,1910
"1863",20170604,"9호선","선유도",2758,2876
"1864",20170604,"9호선","당산",10664,9790
"1865",20170604,"9호선","국회의사당",6344,5512
"1866",20170604,"9호선","여의도",7252,6444
"1867",20170604,"9호선","샛강",2347,2286
"1868",20170604,"9호선","노량진",18990,21410
"1869",20170604,"9호선","노들",3352,2984
"1870",20170604,"9호선","흑석(중앙대입구)",6106,6389
"1871",20170604,"9호선","동작(현충원)",2861,2565
"1872",20170604,"9호선","구반포",1908,2115
"1873",20170604,"9호선","신반포",2402,2444
"1874",20170604,"9호선","고속터미널",12415,20869
"1875",20170604,"9호선","사평",1391,1391
"1876",20170604,"9호선","신논현",15492,14769
"1877",20170604,"9호선2단계","언주",3592,3130
"1878",20170604,"9호선2단계","선정릉",2820,2988
"1879",20170604,"9호선2단계","삼성중앙",1725,1750
"1880",20170604,"9호선2단계","봉은사",8555,8076
"1881",20170604,"9호선2단계","종합운동장",3836,2901
"1882",20170604,"1호선","청량리(서울시립대입구)",21414,22064
"1883",20170604,"1호선","동묘앞",13639,13981
"1884",20170604,"2호선","시청",8290,6889
"1885",20170604,"2호선","을지로입구",28844,27314
"1886",20170604,"2호선","을지로3가",8726,8561
"1887",20170604,"2호선","을지로4가",3948,3698
"1888",20170604,"2호선","동대문역사문화공원",14044,17062
"1889",20170604,"2호선","신당",10085,10693
"1890",20170604,"2호선","상왕십리",7405,7079
"1891",20170604,"2호선","왕십리(성동구청)",13349,11883
"1892",20170604,"2호선","한양대",4676,5434
"1893",20170604,"2호선","뚝섬",8185,8440
"1894",20170604,"2호선","성수",9884,11162
"1895",20170604,"2호선","건대입구",37831,38645
"1896",20170604,"2호선","구의(광진구청)",13231,12692
"1897",20170604,"2호선","강변(동서울터미널)",41185,43771
"1898",20170604,"2호선","잠실나루",8320,8243
"1899",20170604,"2호선","잠실(송파구청)",65509,59363
"1900",20170604,"2호선","잠실새내",16184,16132
"1901",20170604,"2호선","종합운동장",18337,19808
"1902",20170604,"2호선","삼성(무역센터)",32386,32369
"1903",20170604,"경의선","금촌",5936,6407
"1904",20170604,"경의선","월롱",1245,2356
"1905",20170604,"경의선","파주",1013,976
"1906",20170604,"경의선","문산",5878,6173
"1907",20170604,"경인선","개봉",16621,16454
"1908",20170604,"경인선","오류동",9089,8197
"1909",20170604,"경인선","역곡",19898,19557
"1910",20170604,"경인선","부천",33534,32833
"1911",20170604,"경인선","송내",19907,19297
"1912",20170604,"경인선","부평",33037,33629
"1913",20170604,"경인선","백운",6208,6146
"1914",20170604,"경인선","동암",15042,14844
"1915",20170604,"경인선","주안",18116,16479
"1916",20170604,"경인선","제물포",6788,6478
"1917",20170604,"경인선","동인천",15071,14187
"1918",20170604,"경부선","오산대",2231,2314
"1919",20170604,"경부선","오산",9613,10034
"1920",20170604,"경부선","진위",996,985
"1921",20170604,"경부선","송탄",4398,4690
"1922",20170604,"경부선","서정리",3866,4535
"1923",20170604,"경부선","지제",1303,1213
"1924",20170604,"경부선","평택",14124,15560
"1925",20170604,"경부선","성환",3276,4416
"1926",20170604,"경부선","직산",871,1036
"1927",20170604,"경부선","두정",5009,6372
"1928",20170604,"경부선","천안",8490,8795
"1929",20170604,"경부선","당정",4237,4282
"1930",20170604,"경부선","서동탄",1159,1135
"1931",20170604,"경부선","광명",1331,1008
"1932",20170604,"경원선","이촌(국립중앙박물관)",4226,2984
"1933",20170604,"경원선","서빙고",2456,2589
"1934",20170604,"경원선","한남",2639,2504
"1935",20170604,"경원선","옥수",46,47
"1936",20170604,"경원선","응봉",1335,1300
"1937",20170604,"경원선","왕십리(성동구청)",13129,14789
"1938",20170604,"경원선","청량리(서울시립대입구)",14222,14819
"1939",20170604,"경원선","외대앞",8339,8214
"1940",20170604,"경원선","신이문",6544,5870
"1941",20170604,"경원선","석계",7431,8109
"1942",20170604,"경원선","광운대",6032,6400
"1943",20170604,"경원선","월계",3707,3413
"1944",20170604,"경원선","녹천",3651,3026
"1945",20170604,"경원선","방학",7520,7151
"1946",20170604,"2호선","서울대입구(관악구청)",33870,34363
"1947",20170604,"2호선","봉천",14464,13466
"1948",20170604,"2호선","신림",50621,49768
"1949",20170604,"2호선","신대방",20232,19687
"1950",20170604,"2호선","구로디지털단지",35045,34145
"1951",20170604,"2호선","대림(구로구청)",24577,24822
"1952",20170604,"2호선","신도림",43652,43941
"1953",20170604,"2호선","문래",9151,9788
"1954",20170604,"2호선","영등포구청",9654,9872
"1955",20170604,"2호선","당산",12020,13235
"1956",20170604,"2호선","합정",25111,26108
"1957",20170604,"2호선","홍대입구",74122,71199
"1958",20170604,"2호선","신촌",36912,35241
"1959",20170604,"2호선","이대",13765,15061
"1960",20170604,"2호선","아현",6249,6048
"1961",20170604,"2호선","충정로(경기대입구)",5612,5785
"1962",20170604,"2호선","용답",1894,1938
"1963",20170604,"2호선","신답",803,912
"1964",20170604,"2호선","신설동",3583,3253
"1965",20170604,"2호선","도림천",441,445
"1966",20170604,"2호선","양천구청",4029,4260
"1967",20170604,"2호선","신정네거리",6449,6451
"1968",20170604,"2호선","용두(동대문구청)",1318,1364
"1969",20170604,"3호선","지축",798,873
"1970",20170604,"3호선","구파발",13881,13593
"1971",20170604,"3호선","연신내",29458,27626
"1972",20170604,"3호선","불광",13625,15917
"1973",20170604,"3호선","녹번",7198,6279
"1974",20170604,"3호선","홍제",12380,11731
"1975",20170604,"3호선","무악재",2558,2531
"1976",20170604,"3호선","독립문",5605,6167
"1977",20170604,"3호선","경복궁(정부서울청사)",16238,17822
"1978",20170604,"3호선","안국",15321,16624
"1979",20170604,"3호선","종로3가",3479,5587
"1980",20170604,"3호선","을지로3가",3634,3528
"1981",20170604,"3호선","동대입구",9712,10761
"1982",20170604,"3호선","약수",8685,8346
"1983",20170604,"3호선","금호",5503,5154
"1984",20170604,"3호선","옥수",6562,6827
"1985",20170604,"3호선","압구정",17719,18313
"1986",20170604,"3호선","신사",17119,17515
"1987",20170604,"3호선","잠원",3205,3146
"1988",20170604,"3호선","고속터미널",59116,57447
"1989",20170604,"3호선","교대(법원.검찰청)",5364,3455
"1990",20170604,"3호선","남부터미널(예술의전당)",22001,24054
"1991",20170604,"3호선","양재(서초구청)",19058,20170
"1992",20170604,"3호선","매봉",4482,4476
"1993",20170604,"3호선","도곡",3231,3087
"1994",20170604,"3호선","대치",8090,7326
"1995",20170604,"3호선","학여울",3865,4308
"1996",20170604,"3호선","대청",5163,4916
"1997",20170604,"3호선","일원",4127,4677
"1998",20170604,"3호선","수서",10871,10963
"1999",20170604,"3호선","가락시장",5001,5116
"2000",20170604,"3호선","경찰병원",3446,3577
"2001",20170604,"3호선","오금",3993,3618
"2002",20170604,"1호선","서울역",42095,40388
"2003",20170604,"1호선","시청",11543,10991
"2004",20170604,"1호선","종각",22211,18860
"2005",20170604,"1호선","종로3가",21368,18918
"2006",20170604,"1호선","종로5가",11924,11769
"2007",20170604,"1호선","동대문",14312,17352
"2008",20170604,"1호선","신설동",9311,9118
"2009",20170604,"1호선","제기동",12868,13063
"2010",20170604,"5호선","둔촌동",8442,8423
"2011",20170604,"5호선","올림픽공원(한국체대)",6241,6581
"2012",20170604,"5호선","방이",4777,4510
"2013",20170604,"5호선","오금",1775,1740
"2014",20170604,"5호선","개롱",3827,4017
"2015",20170604,"5호선","거여",3903,3795
"2016",20170604,"5호선","마천",3920,4245
"2017",20170604,"6호선","응암",11729,11463
"2018",20170604,"6호선","역촌",2470,2933
"2019",20170604,"6호선","불광",4520,4001
"2020",20170604,"6호선","독바위",1972,2735
"2021",20170604,"6호선","연신내",1,0
"2022",20170604,"6호선","구산",4974,3779
"2023",20170604,"6호선","새절(신사)",8306,8105
"2024",20170604,"6호선","증산(명지대앞)",6901,6761
"2025",20170604,"6호선","디지털미디어시티",7221,7513
"2026",20170604,"6호선","월드컵경기장(성산)",6599,6926
"2027",20170604,"6호선","마포구청",7820,6859
"2028",20170604,"6호선","망원",8982,9698
"2029",20170604,"6호선","합정",11981,10019
"2030",20170604,"6호선","상수",8583,9952
"2031",20170604,"6호선","광흥창(서강)",5481,5202
"2032",20170604,"6호선","대흥(서강대앞)",4590,4967
"2033",20170604,"6호선","공덕",8408,7872
"2034",20170604,"6호선","효창공원앞",4230,3862
"2035",20170604,"4호선","수유(강북구청)",31108,29673
"2036",20170604,"4호선","미아(서울사이버대학)",12358,11256
"2037",20170604,"4호선","미아사거리",22396,21410
"2038",20170604,"4호선","길음",17042,16507
"2039",20170604,"4호선","성신여대입구(돈암)",17813,16639
"2040",20170604,"4호선","한성대입구(삼선교)",10521,10517
"2041",20170604,"4호선","혜화",32823,34689
"2042",20170604,"4호선","동대문",12098,12447
"2043",20170604,"4호선","동대문역사문화공원",17359,16180
"2044",20170604,"4호선","충무로",14529,14643
"2045",20170604,"4호선","명동",32845,35275
"2046",20170604,"4호선","회현(남대문시장)",14861,14703
"2047",20170604,"4호선","서울역",7467,17796
"2048",20170604,"4호선","숙대입구(갈월)",10372,10236
"2049",20170604,"4호선","삼각지",2958,4074
"2050",20170604,"4호선","신용산",6868,6954
"2051",20170604,"4호선","이촌(국립중앙박물관)",7534,8535
"2052",20170604,"4호선","동작(현충원)",2543,2814
"2053",20170604,"4호선","총신대입구(이수)",14300,15636
"2054",20170604,"4호선","사당",20326,17586
"2055",20170604,"4호선","남태령",1084,728
"2056",20170604,"5호선","방화",4867,4695
"2057",20170604,"5호선","개화산",3756,3620
"2058",20170604,"5호선","김포공항",6480,6237
"2059",20170604,"5호선","송정",6083,6477
"2060",20170604,"5호선","마곡",2742,2662
"2061",20170604,"4호선","당고개",9613,9386
"2062",20170604,"4호선","상계",14069,12779
"2063",20170604,"4호선","노원",16987,18036
"2064",20170604,"4호선","창동",20143,21330
"2065",20170604,"4호선","쌍문",21836,18747
"2066",20170604,"2호선","선릉",15928,13584
"2067",20170604,"2호선","역삼",12855,13396
"2068",20170604,"2호선","강남",51861,51141
"2069",20170604,"2호선","교대(법원.검찰청)",14705,16125
"2070",20170604,"2호선","서초",17413,16960
"2071",20170604,"2호선","방배",9915,10135
"2072",20170604,"2호선","사당",27700,31171
"2073",20170604,"2호선","낙성대",19642,19810
"2074",20170604,"중앙선","양원",1189,1237
"2075",20170604,"중앙선","구리",9835,10321
"2076",20170604,"중앙선","도농",5681,5354
"2077",20170604,"중앙선","양정",695,553
"2078",20170604,"중앙선","덕소",4798,4827
"2079",20170604,"중앙선","도심",1905,1716
"2080",20170604,"중앙선","팔당",2240,2064
"2081",20170604,"중앙선","운길산",1743,1760
"2082",20170604,"중앙선","양수",2528,2359
"2083",20170604,"중앙선","신원",435,289
"2084",20170604,"중앙선","국수",891,793
"2085",20170604,"중앙선","아신",867,700
"2086",20170604,"중앙선","오빈",311,275
"2087",20170604,"중앙선","양평",3574,3312
"2088",20170604,"중앙선","원덕",528,437
"2089",20170604,"중앙선","용문",4016,3399
"2090",20170604,"중앙선","지평",57,34
"2091",20170604,"6호선","삼각지",5279,3723
"2092",20170604,"6호선","녹사평(용산구청)",7338,7316
"2093",20170604,"6호선","이태원",18748,16726
